dataset,filename,start_time,end_time,start_frequency,end_frequency,annotation,annotator,start_datetime,end_datetime
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg425.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:10:33.000+02:00,2022-07-07T11:10:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg426.wav,0.581908439051296,9.42360728075014,32343.75,45843.75,Odontocete clics,mdupon,2022-07-07T11:10:43.581+02:00,2022-07-07T11:10:52.423+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg426.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:10:43.000+02:00,2022-07-07T11:10:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg430.wav,8.79481522338665,10.0,31359.375,49640.625,Odontocete clics,mdupon,2022-07-07T11:11:31.794+02:00,2022-07-07T11:11:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg430.wav,0,6.29619415333701,31218.75,49781.25,Odontocete clics,mdupon,2022-07-07T11:11:23.000+02:00,2022-07-07T11:11:29.296+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg430.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:11:23.000+02:00,2022-07-07T11:11:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg428.wav,0,2.18146718146718,27421.875,55265.625,Odontocete clics,mdupon,2022-07-07T11:11:03.000+02:00,2022-07-07T11:11:05.181+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg428.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:11:03.000+02:00,2022-07-07T11:11:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg431.wav,0.460562603419746,10.0,34031.25,45281.25,Odontocete clics,mdupon,2022-07-07T11:11:33.460+02:00,2022-07-07T11:11:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg431.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:11:33.000+02:00,2022-07-07T11:11:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg433.wav,0.0744622173193602,10.0,36984.375,64828.125,Odontocete clics,mdupon,2022-07-07T11:11:53.074+02:00,2022-07-07T11:12:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg433.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:11:53.000+02:00,2022-07-07T11:12:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg432.wav,5.98179812465527,10.0,30656.25,56390.625,Odontocete clics,mdupon,2022-07-07T11:11:48.981+02:00,2022-07-07T11:11:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg432.wav,0,4.02371759514617,31078.125,67218.75,Odontocete clics,mdupon,2022-07-07T11:11:43.000+02:00,2022-07-07T11:11:47.023+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg432.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:11:43.000+02:00,2022-07-07T11:11:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg434.wav,0.0468836183121897,10.0,27984.375,58500.0,Odontocete clics,mdupon,2022-07-07T11:12:03.046+02:00,2022-07-07T11:12:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg434.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:12:03.000+02:00,2022-07-07T11:12:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg437.wav,0.532266960838389,9.74351902923331,28968.75,48796.875,Odontocete clics,mdupon,2022-07-07T11:12:33.532+02:00,2022-07-07T11:12:42.743+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg437.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:12:33.000+02:00,2022-07-07T11:12:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg439.wav,0.063430777716492,5.41919470490899,32343.75,54703.125,Odontocete clics,mdupon,2022-07-07T11:12:53.063+02:00,2022-07-07T11:12:58.419+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg439.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:12:53.000+02:00,2022-07-07T11:13:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg440.wav,2.5896304467733,10.0,34453.125,47671.875,Odontocete clics,mdupon,2022-07-07T11:13:05.589+02:00,2022-07-07T11:13:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg440.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:13:03.000+02:00,2022-07-07T11:13:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg441.wav,5.19856591285163,10.0,31781.25,56812.5,Odontocete clics,mdupon,2022-07-07T11:13:18.198+02:00,2022-07-07T11:13:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg441.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:13:13.000+02:00,2022-07-07T11:13:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg442.wav,0.444015444015444,8.96580253723111,37828.125,52031.25,Odontocete clics,mdupon,2022-07-07T11:13:23.444+02:00,2022-07-07T11:13:31.965+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg442.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:13:23.000+02:00,2022-07-07T11:13:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg443.wav,0.432984004412576,9.72697186982901,20390.625,50343.75,Odontocete clics,mdupon,2022-07-07T11:13:33.432+02:00,2022-07-07T11:13:42.726+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg443.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:13:33.000+02:00,2022-07-07T11:13:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg445.wav,0.653612796469939,4.02371759514617,24328.125,47671.875,Odontocete clics,mdupon,2022-07-07T11:13:53.653+02:00,2022-07-07T11:13:57.023+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg445.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:13:53.000+02:00,2022-07-07T11:14:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg446.wav,0,2.86541643684501,32343.75,62015.625,Odontocete clics,mdupon,2022-07-07T11:14:03.000+02:00,2022-07-07T11:14:05.865+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg446.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:14:03.000+02:00,2022-07-07T11:14:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg447.wav,8.46938775510204,10.0,22921.875,54281.25,Odontocete clics,mdupon,2022-07-07T11:14:21.469+02:00,2022-07-07T11:14:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg447.wav,2.85438499724214,4.71318257032543,26156.25,53859.375,Odontocete clics,mdupon,2022-07-07T11:14:15.854+02:00,2022-07-07T11:14:17.713+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg447.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:14:13.000+02:00,2022-07-07T11:14:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg448.wav,2.90954219525648,8.32597904026475,26296.875,56250.0,Odontocete clics,mdupon,2022-07-07T11:14:25.909+02:00,2022-07-07T11:14:31.325+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg448.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:14:23.000+02:00,2022-07-07T11:14:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg449.wav,1.45890788747932,8.70656370656371,27000.0,58359.375,Odontocete clics,mdupon,2022-07-07T11:14:34.458+02:00,2022-07-07T11:14:41.706+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg449.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:14:33.000+02:00,2022-07-07T11:14:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg450.wav,0.250965250965251,9.61665747380033,38531.25,59203.125,Odontocete clics,mdupon,2022-07-07T11:14:43.250+02:00,2022-07-07T11:14:52.616+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg450.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:14:43.000+02:00,2022-07-07T11:14:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg451.wav,3.03088803088803,7.13458356315499,33890.625,49218.75,Odontocete clics,mdupon,2022-07-07T11:14:56.030+02:00,2022-07-07T11:15:00.134+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg451.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:14:53.000+02:00,2022-07-07T11:15:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg452.wav,6.62713734142306,10.0,32484.375,44718.75,Odontocete clics,mdupon,2022-07-07T11:15:09.627+02:00,2022-07-07T11:15:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg452.wav,0,2.76613348041919,34593.75,66234.375,Odontocete clics,mdupon,2022-07-07T11:15:03.000+02:00,2022-07-07T11:15:05.766+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg452.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:15:03.000+02:00,2022-07-07T11:15:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg454.wav,0.239933811362383,9.75455046883618,27843.75,55687.5,Odontocete clics,mdupon,2022-07-07T11:15:23.239+02:00,2022-07-07T11:15:32.754+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg454.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:15:23.000+02:00,2022-07-07T11:15:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg459.wav,6.37892995035852,7.34969663541092,8015.625,24046.875,Odontocete whistles,mdupon,2022-07-07T11:16:19.378+02:00,2022-07-07T11:16:20.349+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg459.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T11:16:13.000+02:00,2022-07-07T11:16:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg463.wav,3.61003861003861,4.93932708218422,19687.5,70031.25,Odontocete Buzzs,mdupon,2022-07-07T11:16:56.610+02:00,2022-07-07T11:16:57.939+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg463.wav,0,4.02371759514617,24046.875,63000.0,Odontocete clics,mdupon,2022-07-07T11:16:53.000+02:00,2022-07-07T11:16:57.023+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg463.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:16:53.000+02:00,2022-07-07T11:17:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg463.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T11:16:53.000+02:00,2022-07-07T11:17:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg464.wav,0,1.24379481522339,28406.25,72000.0,Odontocete clics,mdupon,2022-07-07T11:17:03.000+02:00,2022-07-07T11:17:04.243+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg464.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:17:03.000+02:00,2022-07-07T11:17:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg465.wav,0.410921125206839,9.56150027578599,28828.125,54843.75,Odontocete clics,mdupon,2022-07-07T11:17:13.410+02:00,2022-07-07T11:17:22.561+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg465.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:17:13.000+02:00,2022-07-07T11:17:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg466.wav,0.929398786541644,10.0,25875.0,62718.75,Odontocete clics,mdupon,2022-07-07T11:17:23.929+02:00,2022-07-07T11:17:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg466.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:17:23.000+02:00,2022-07-07T11:17:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg467.wav,0,6.31825703254275,25453.125,56390.625,Odontocete clics,mdupon,2022-07-07T11:17:33.000+02:00,2022-07-07T11:17:39.318+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg467.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:17:33.000+02:00,2022-07-07T11:17:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg468.wav,3.996138996139,9.6111417539989,40359.375,40500.0,Odontocete clics,mdupon,2022-07-07T11:17:46.996+02:00,2022-07-07T11:17:52.611+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg468.wav,0,2.86541643684501,23343.75,65109.375,Odontocete clics,mdupon,2022-07-07T11:17:43.000+02:00,2022-07-07T11:17:45.865+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg468.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:17:43.000+02:00,2022-07-07T11:17:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg469.wav,8.77275234418092,9.9034749034749,6046.875,19968.75,Odontocete whistles,mdupon,2022-07-07T11:18:01.772+02:00,2022-07-07T11:18:02.903+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg469.wav,0.416436845008274,1.90568119139548,7734.375,20531.25,Odontocete whistles,mdupon,2022-07-07T11:17:53.416+02:00,2022-07-07T11:17:54.905+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg469.wav,0,0.339216767788196,6750.0,29671.875,Odontocete whistles,mdupon,2022-07-07T11:17:53.000+02:00,2022-07-07T11:17:53.339+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg469.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T11:17:53.000+02:00,2022-07-07T11:18:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg470.wav,0.212355212355212,9.8869277440706,25031.25,50625.0,Odontocete clics,mdupon,2022-07-07T11:18:03.212+02:00,2022-07-07T11:18:12.886+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg470.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:18:03.000+02:00,2022-07-07T11:18:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg471.wav,4.66354109211252,5.28681742967457,10546.875,22781.25,Odontocete whistles,mdupon,2022-07-07T11:18:17.663+02:00,2022-07-07T11:18:18.286+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg471.wav,0,4.69111969111969,20812.5,48234.375,Odontocete clics,mdupon,2022-07-07T11:18:13.000+02:00,2022-07-07T11:18:17.691+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg471.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T11:18:13.000+02:00,2022-07-07T11:18:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg471.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:18:13.000+02:00,2022-07-07T11:18:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg472.wav,5.34197462768891,9.60011031439603,26156.25,53015.625,Odontocete clics,mdupon,2022-07-07T11:18:28.341+02:00,2022-07-07T11:18:32.600+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg472.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:18:23.000+02:00,2022-07-07T11:18:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg476.wav,2.91505791505791,6.27964699393271,24609.375,51046.875,Odontocete clics,mdupon,2022-07-07T11:19:05.915+02:00,2022-07-07T11:19:09.279+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg476.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:19:03.000+02:00,2022-07-07T11:19:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg479.wav,3.94098179812466,5.89906232763376,33609.375,48796.875,Odontocete clics,mdupon,2022-07-07T11:19:36.940+02:00,2022-07-07T11:19:38.899+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg479.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:19:33.000+02:00,2022-07-07T11:19:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg481.wav,2.77164920022063,7.26696083838941,25171.875,60187.5,Odontocete clics,mdupon,2022-07-07T11:19:55.771+02:00,2022-07-07T11:20:00.266+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg481.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:19:53.000+02:00,2022-07-07T11:20:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg482.wav,0,7.80750137892995,28687.5,63703.125,Odontocete clics,mdupon,2022-07-07T11:20:03.000+02:00,2022-07-07T11:20:10.807+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg482.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:20:03.000+02:00,2022-07-07T11:20:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg483.wav,0,2.68891340319912,30515.625,50625.0,Odontocete clics,mdupon,2022-07-07T11:20:13.000+02:00,2022-07-07T11:20:15.688+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg483.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:20:13.000+02:00,2022-07-07T11:20:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg484.wav,0.0523993381136238,9.28019856591285,32765.625,63000.0,Odontocete clics,mdupon,2022-07-07T11:20:23.052+02:00,2022-07-07T11:20:32.280+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg484.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:20:23.000+02:00,2022-07-07T11:20:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg489.wav,3.79205736348593,4.55874241588527,18984.375,72000.0,Odontocete Buzzs,mdupon,2022-07-07T11:21:16.792+02:00,2022-07-07T11:21:17.558+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg489.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T11:21:13.000+02:00,2022-07-07T11:21:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg490.wav,1.97738554881412,10.0,26015.625,43453.125,Odontocete clics,mdupon,2022-07-07T11:21:24.977+02:00,2022-07-07T11:21:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg490.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:21:23.000+02:00,2022-07-07T11:21:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg491.wav,0,4.90623276337562,26718.75,48234.375,Odontocete clics,mdupon,2022-07-07T11:21:33.000+02:00,2022-07-07T11:21:37.906+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg491.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:21:33.000+02:00,2022-07-07T11:21:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg496.wav,6.80915609487038,10.0,29390.625,59484.375,Odontocete clics,mdupon,2022-07-07T11:22:29.809+02:00,2022-07-07T11:22:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg496.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:22:23.000+02:00,2022-07-07T11:22:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg497.wav,8.37010479867623,10.0,31500.0,53578.125,Odontocete clics,mdupon,2022-07-07T11:22:41.370+02:00,2022-07-07T11:22:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg497.wav,5.44125758411473,7.52068394925538,20250.0,58359.375,Odontocete clics,mdupon,2022-07-07T11:22:38.441+02:00,2022-07-07T11:22:40.520+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg497.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:22:33.000+02:00,2022-07-07T11:22:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg498.wav,0,8.88858246001103,24890.625,50203.125,Odontocete clics,mdupon,2022-07-07T11:22:43.000+02:00,2022-07-07T11:22:51.888+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg498.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:22:43.000+02:00,2022-07-07T11:22:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg499.wav,1.16105901820188,7.42140099282956,27140.625,54000.0,Odontocete clics,mdupon,2022-07-07T11:22:54.161+02:00,2022-07-07T11:23:00.421+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg499.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:22:53.000+02:00,2022-07-07T11:23:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg500.wav,3.41147269718698,7.54274682846111,26859.375,54000.0,Odontocete clics,mdupon,2022-07-07T11:23:06.411+02:00,2022-07-07T11:23:10.542+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg500.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:23:03.000+02:00,2022-07-07T11:23:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg502.wav,4.92829564258136,6.82018753447325,33468.75,46968.75,Odontocete clics,mdupon,2022-07-07T11:23:27.928+02:00,2022-07-07T11:23:29.820+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg502.wav,0,1.66298952013238,33468.75,58218.75,Odontocete clics,mdupon,2022-07-07T11:23:23.000+02:00,2022-07-07T11:23:24.662+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg502.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:23:23.000+02:00,2022-07-07T11:23:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg503.wav,6.32377275234418,10.0,35578.125,61593.75,Odontocete clics,mdupon,2022-07-07T11:23:39.323+02:00,2022-07-07T11:23:43.000+02:00
